caller_file,caller_symbol,target_file,target_symbol,confidence,line_start,line_end,target_evidence
src/framework/plugins/character-guide.ts,load,"unresolved:(async (): Promise<PendingOnboarding | undefined> => {
          const current = onboarding.get(key)
          if (current?.session) return current
          const referenceKey = service.createCardReference(pending.groupJid, pending.ownerJid, pending.cardCode)
          const ttl = context.config.characterGuideSessionTtlSeconds ?? DEFAULT_SESSION_TTL_SECONDS
          const session = await service.startRegistration(pending.groupJid, pending.ownerJid, referenceKey, ttl)
          if (session.existing && session.referenceKey !== referenceKey) {
            await whatsapp.sendText(pending.groupJid, 'Pendaftaranmu sudah memiliki ID Card aktif. Gunakan !retry jika ingin membatalkan lalu mulai ulang.')
            return undefined
          }
          const next = { ...pending, session, stage: pending.stage }
          onboarding.set(key, next)
          return next
        })","(async (): Promise<PendingOnboarding | undefined> => {
          const current = onboarding.get(key)
          if (current?.session) return current
          const referenceKey = service.createCardReference(pending.groupJid, pending.ownerJid, pending.cardCode)
          const ttl = context.config.characterGuideSessionTtlSeconds ?? DEFAULT_SESSION_TTL_SECONDS
          const session = await service.startRegistration(pending.groupJid, pending.ownerJid, referenceKey, ttl)
          if (session.existing && session.referenceKey !== referenceKey) {
            await whatsapp.sendText(pending.groupJid, 'Pendaftaranmu sudah memiliki ID Card aktif. Gunakan !retry jika ingin membatalkan lalu mulai ulang.')
            return undefined
          }
          const next = { ...pending, session, stage: pending.stage }
          onboarding.set(key, next)
          return next
        })",low,252,265,
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.get,onboarding.get,low,253,253,
src/framework/plugins/character-guide.ts,load,unresolved:service.createCardReference,service.createCardReference,low,255,255,
src/framework/plugins/character-guide.ts,load,unresolved:service.startRegistration,service.startRegistration,low,257,257,
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,259,259,
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.set,onboarding.set,low,263,263,
src/framework/plugins/character-guide.ts,load,unresolved:cardLocks.set,cardLocks.set,low,266,266,
src/framework/plugins/character-guide.ts,load,unresolved:cardLocks.get,cardLocks.get,low,270,270,
src/framework/plugins/character-guide.ts,load,unresolved:cardLocks.delete,cardLocks.delete,low,270,270,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,onboardingKey,medium,275,275,src/framework/plugins/character-guide.ts:54
src/framework/plugins/character-guide.ts,load,unresolved:cardMessageLocks.get,cardMessageLocks.get,low,277,277,
src/framework/plugins/character-guide.ts,load,"unresolved:(async (): Promise<void> => {
          let ready: PendingOnboarding | undefined
          try {
            ready = await issueCard(pending)
          } catch {
            context.logger.warn('character guide card issuance failed')
            try {
              await whatsapp.sendText(pending.groupJid, 'ID Card belum dapat diterbitkan sekarang. Coba lagi nanti atau gunakan !retry jika session lama bermasalah.')
            } catch {
              context.logger.warn('character guide recovery notice failed')
            }
            return
          }
          if (!ready) return
          try {
            if (simpleFirst) {
              await whatsapp.sendText(ready.groupJid, renderSimpleGuide())
              await whatsapp.sendText(ready.groupJid, renderIdCard(ready.cardCode))
              await whatsapp.sendText(ready.groupJid, renderGuideInstructions())
            } else {
              await whatsapp.sendText(ready.groupJid, renderGuideInstructions())
              await whatsapp.sendText(ready.groupJid, renderIdCard(ready.cardCode))
            }
            await whatsapp.sendText(ready.groupJid, 'Setelah selesai, reply ID Card tersebut dengan !savecharacter. Untuk melihat daftar guider, gunakan !guider.')
          } catch {
            onboarding.delete(key)
            context.logger.warn('character guide card delivery failed')
            try {
              await whatsapp.sendText(pending.groupJid, 'ID Card belum terkirim lengkap. Gunakan !retry untuk membatalkan session ini lalu mulai ulang.')
            } catch {
              context.logger.warn('character guide delivery recovery notice failed')
            }
          }
        })","(async (): Promise<void> => {
          let ready: PendingOnboarding | undefined
          try {
            ready = await issueCard(pending)
          } catch {
            context.logger.warn('character guide card issuance failed')
            try {
              await whatsapp.sendText(pending.groupJid, 'ID Card belum dapat diterbitkan sekarang. Coba lagi nanti atau gunakan !retry jika session lama bermasalah.')
            } catch {
              context.logger.warn('character guide recovery notice failed')
            }
            return
          }
          if (!ready) return
          try {
            if (simpleFirst) {
              await whatsapp.sendText(ready.groupJid, renderSimpleGuide())
              await whatsapp.sendText(ready.groupJid, renderIdCard(ready.cardCode))
              await whatsapp.sendText(ready.groupJid, renderGuideInstructions())
            } else {
              await whatsapp.sendText(ready.groupJid, renderGuideInstructions())
              await whatsapp.sendText(ready.groupJid, renderIdCard(ready.cardCode))
            }
            await whatsapp.sendText(ready.groupJid, 'Setelah selesai, reply ID Card tersebut dengan !savecharacter. Untuk melihat daftar guider, gunakan !guider.')
          } catch {
            onboarding.delete(key)
            context.logger.warn('character guide card delivery failed')
            try {
              await whatsapp.sendText(pending.groupJid, 'ID Card belum terkirim lengkap. Gunakan !retry untuk membatalkan session ini lalu mulai ulang.')
            } catch {
              context.logger.warn('character guide delivery recovery notice failed')
            }
          }
        })",low,279,312,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,issueCard,medium,282,282,src/framework/plugins/character-guide.ts:247
src/framework/plugins/character-guide.ts,load,unresolved:context.logger.warn,context.logger.warn,low,284,284,
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,286,286,
src/framework/plugins/character-guide.ts,load,unresolved:context.logger.warn,context.logger.warn,low,288,288,
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,295,295,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderSimpleGuide,medium,295,295,src/framework/plugins/character-guide.ts:125
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,296,296,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderIdCard,medium,296,296,src/framework/plugins/character-guide.ts:67
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,297,297,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderGuideInstructions,medium,297,297,src/framework/plugins/character-guide.ts:89
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,299,299,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderGuideInstructions,medium,299,299,src/framework/plugins/character-guide.ts:89
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,300,300,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderIdCard,medium,300,300,src/framework/plugins/character-guide.ts:67
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,302,302,
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.delete,onboarding.delete,low,304,304,
src/framework/plugins/character-guide.ts,load,unresolved:context.logger.warn,context.logger.warn,low,305,305,
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,307,307,
src/framework/plugins/character-guide.ts,load,unresolved:context.logger.warn,context.logger.warn,low,309,309,
src/framework/plugins/character-guide.ts,load,unresolved:cardMessageLocks.set,cardMessageLocks.set,low,313,313,
src/framework/plugins/character-guide.ts,load,unresolved:cardMessageLocks.get,cardMessageLocks.get,low,317,317,
src/framework/plugins/character-guide.ts,load,unresolved:cardMessageLocks.delete,cardMessageLocks.delete,low,317,317,
src/framework/plugins/character-guide.ts,load,unresolved:context.events.on,context.events.on,low,321,354,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,pruneTransientState,medium,322,322,src/framework/plugins/character-guide.ts:241
src/framework/plugins/character-guide.ts,load,src/framework/validation.ts,isGroupJid,medium,323,323,src/framework/validation.ts:13
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,choiceFromMessage,medium,324,324,src/framework/plugins/character-guide.ts:191
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,isCommand,medium,325,325,src/framework/plugins/character-guide.ts:187
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,onboardingKey,medium,326,326,src/framework/plugins/character-guide.ts:54
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.get,onboarding.get,low,327,327,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendCardInstructions,medium,330,330,src/framework/plugins/character-guide.ts:274
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.set,onboarding.set,low,335,335,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,now,medium,335,335,src/framework/plugins/character-guide.ts:242
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,336,336,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,renderGuideInstructions,medium,336,336,src/framework/plugins/character-guide.ts:89
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendQuickReplies,medium,337,340,src/framework/plugins/character-guide.ts:203
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendCardInstructions,medium,344,344,src/framework/plugins/character-guide.ts:274
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendCardInstructions,medium,348,348,src/framework/plugins/character-guide.ts:274
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendCardInstructions,medium,352,352,src/framework/plugins/character-guide.ts:274
src/framework/plugins/character-guide.ts,load,unresolved:context.events.on,context.events.on,low,356,383,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,pruneTransientState,medium,357,357,src/framework/plugins/character-guide.ts:241
src/framework/plugins/character-guide.ts,load,src/framework/validation.ts,isGroupJid,medium,358,358,src/framework/validation.ts:13
src/framework/plugins/character-guide.ts,load,unresolved:groupContext.get,groupContext.get,low,359,359,
src/framework/plugins/character-guide.ts,load,"unresolved:event.participantJids
          .filter((participant) => isJid(participant) && !sameJid(participant, botJid))
          .slice","event.participantJids
          .filter((participant) => isJid(participant) && !sameJid(participant, botJid))
          .slice",low,362,364,
src/framework/plugins/character-guide.ts,load,"unresolved:event.participantJids
          .filter","event.participantJids
          .filter",low,362,363,
src/framework/plugins/character-guide.ts,load,src/framework/validation.ts,isJid,medium,363,363,src/framework/validation.ts:9
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sameJid,medium,363,363,src/framework/plugins/character-guide.ts:58
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,onboardingKey,medium,366,366,src/framework/plugins/character-guide.ts:54
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.has,onboarding.has,low,367,367,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,canonicalJid,medium,368,368,src/framework/plugins/character-guide.ts:50
src/framework/plugins/character-guide.ts,load,unresolved:onboarding.set,onboarding.set,low,369,375,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,cardCode,medium,370,370,src/framework/plugins/character-guide.ts:63
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,now,medium,374,374,src/framework/plugins/character-guide.ts:242
src/framework/plugins/character-guide.ts,load,unresolved:whatsapp.sendText,whatsapp.sendText,low,376,376,
src/framework/plugins/character-guide.ts,load,unresolved:canonicalJid(participant).split,canonicalJid(participant).split,low,376,376,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,canonicalJid,medium,376,376,src/framework/plugins/character-guide.ts:50
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,sendQuickReplies,medium,377,381,src/framework/plugins/character-guide.ts:203
src/framework/plugins/character-guide.ts,load,unresolved:context.commands.register,context.commands.register,low,385,429,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,pruneTransientState,medium,393,393,src/framework/plugins/character-guide.ts:241
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,groupJid,medium,394,394,src/framework/plugins/character-guide.ts:42
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,actorJid,medium,395,395,src/framework/plugins/character-guide.ts:46
src/framework/plugins/character-guide.ts,load,unresolved:commandContext.reply,commandContext.reply,low,397,397,
src/framework/plugins/character-guide.ts,load,unresolved:commandContext.reply,commandContext.reply,low,401,401,
src/framework/plugins/character-guide.ts,load,unresolved:groupContext.get,groupContext.get,low,404,404,
src/framework/plugins/character-guide.ts,load,src/framework/plugins/character-guide.ts,guideRequirement,medium,405,405,src/framework/plugins/character-guide.ts:221
src/framework/plugins/character-guide.ts,load,unresolved:commandContext.reply,commandContext.reply,low,407,407,
src/framework/plugins/character-guide.ts,load,unresolved:service.getActive,service.getActive,low,410,410,
